Northern Montana Hospital,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,hospital
9122029,OPSURG M/S 1ST HOUR,710,2018-07-01 00:00:00,946.4,Northern_Montana_Health_Care
9122037,OPSURG MS ADDL HRS (2-4 EA HR),710,2018-07-01 00:00:00,208.6,Northern_Montana_Health_Care
9122039,OPSURG REC MS ADD HRS (EA P 5),710,2018-07-01 00:00:00,19.8,Northern_Montana_Health_Care
9122086,BLOOD ADMIN 1 HOUR M/S FLR,391,2018-07-01 00:00:00,452.6,Northern_Montana_Health_Care
9122087,BLOOD ADMIN 2 HOURS M/S FLR,391,2018-07-01 00:00:00,603.2,Northern_Montana_Health_Care
9122088,BLOOD ADMIN 3 HOURS M/S FLR,391,2018-07-01 00:00:00,752.7,Northern_Montana_Health_Care
9122089,BLOOD ADMIN 4 HOURS M/S FLR,391,2018-07-01 00:00:00,903.3,Northern_Montana_Health_Care
9122090,BLOOD ADMIN 5 HOURS M/S FLR,391,2018-07-01 00:00:00,1053.8,Northern_Montana_Health_Care
9122091,BLOOD ADMIN 6 HOURS M/S FLR,391,2018-07-01 00:00:00,1204.3,Northern_Montana_Health_Care
9122092,BLOOD ADMIN 7 HOURS M/S FLR,391,2018-07-01 00:00:00,1354.3,Northern_Montana_Health_Care
9122093,BLOOD ADMIN 8 HOURS M/S FLR,391,2018-07-01 00:00:00,1504.7,Northern_Montana_Health_Care
9122095,BLOOD ADMIN 9 HOURS M/S FLR,391,2018-07-01 00:00:00,1655.4,Northern_Montana_Health_Care
9122096,BLOOD ADMIN 10 HOURS M/S FLR,391,2018-07-01 00:00:00,1805.7,Northern_Montana_Health_Care
9122097,BLOOD ADMIN 11 HOURS M/S FLR,391,2018-07-01 00:00:00,1955.9,Northern_Montana_Health_Care
9122098,BLOOD ADMIN 12 HOURS M/S FLR,391,2018-07-01 00:00:00,2105.9,Northern_Montana_Health_Care
9122201,INJ: IV PUSH MEDS-SDC,260,2019-01-01 00:00:00,155.1,Northern_Montana_Health_Care
9122202,INJ: MEDS IM/SQ-SDC,761,2019-01-01 00:00:00,75.9,Northern_Montana_Health_Care
9122204,INJ: CHEMO IM/SUBQ - HORMONAL,761,2018-07-01 00:00:00,77.2,Northern_Montana_Health_Care
9122230,Inj:IV push new dru Add on-SDC,260,2018-07-01 00:00:00,106.8,Northern_Montana_Health_Care
9122235,Inj:Ther/Proph/diag add on-SDC,260,2018-07-01 00:00:00,75.9,Northern_Montana_Health_Care
9122300,Lumbar Puncture-SDC,761,2018-07-01 00:00:00,457.5,Northern_Montana_Health_Care
9122305,Paracentesis with guidance SDC,761,2019-01-01 00:00:00,1021.4,Northern_Montana_Health_Care
9122310,Paracentesis W/O guidance SDC,761,2018-07-01 00:00:00,648.6,Northern_Montana_Health_Care
9122315,Thoracentesis SDC,761,2018-07-01 00:00:00,648.6,Northern_Montana_Health_Care
9122320,"Catheter, Indwelling-SDC",761,2018-07-01 00:00:00,124.3,Northern_Montana_Health_Care
9122325,Catheter straight - SDC,761,2018-07-01 00:00:00,85.5,Northern_Montana_Health_Care
9122495,Blood draw venous acess dev-ER,300,2018-07-01 00:00:00,135.8,Northern_Montana_Health_Care
9122500,Irrig drug deli Port Flush-SDC,761,2018-07-01 00:00:00,135.8,Northern_Montana_Health_Care
9122550,Dressing Change - SDC,761,2018-07-01 00:00:00,127.5,Northern_Montana_Health_Care
9123500,TX CLAVICLE FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123505,TX CLSD CLAVICLE FX W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123540,TX CLSD ACROMIOCLAVIOULAR DISL,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123545,TX CLSD AC DISLOCATION W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123600,TX CLSD HUMERAL FX WO MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123605,TX CLSD HUMERUS FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123650,TX REDUCE DISLOC OF SHOULDER,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9123655,TX CLSD SHOULDER DIS W MAN & A,450,2018-07-01 00:00:00,3275.5,Northern_Montana_Health_Care
9123675,TREAT SHOULDER DISLOC/FRACTURE,450,2018-07-01 00:00:00,1760.5,Northern_Montana_Health_Care
9124500,TX CLSD HUMERAL SHAFT FX WO,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124505,TX CLSD HUMERUS SHAFT FX W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124530,TX CLSD HUMERUS FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124535,TX HUMERUS FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124560,TX CLOSED EPICONDYLAR FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124565,TX CLSD HUMERUS SHAFT FX W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124576,TX CLSD HUMERUS CONDYL FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124577,TX CLSD HUMERUS CONDYL FX MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124600,TX CLSD ELBOW DIS,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124605,TX ELBOW DISLOCATION W/ANESTH,450,2018-07-01 00:00:00,1173.6,Northern_Montana_Health_Care
9124640,TX RADIAL HEAD SUBLUXATION,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124650,TX CLSD RADIAL HEAD/NECK FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124655,TX CLSD RADIAL HEAD/NECK FX W,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9124670,TX CLSD ULNAR FRACTURE,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125500,TX CLSD RADIAL SHAFT FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125505,TX CLSD RADIAL SHAFT FX W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125530,TX CLSD ULNAR SHAFT RX WO MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125535,TX CLSD ULNA SHAFT TX W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125560,TX CLSD RADIAL/ULNAR SHAFT FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125565,TX CLSD RADIUS/ULNA SHAFT FX W,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125600,CLOSED TX DISTAL RADIAL FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125605,TX CLSD DISTAL RADIUS FX W MAN,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125622,TREAT WRIST BONE FRACTURE,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125650,TX CLSD ULNAR STYLOID FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125660,TX WRIST DISLOCATION,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9125675,TX CLSD WRIST DISLOCATION W MA,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126010,DRAIN FINGER ABCESS SIMPLE,450,2018-07-01 00:00:00,346.1,Northern_Montana_Health_Care
9126600,TX METACARPAL FX EACH,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126605,TX CLSD METACARPAL FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126641,TX CLSD CARPOMETACARPAL DISLOC,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126670,TX HAND DISLOCATION,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126700,TX CLSD KNUCKLE DISLOC W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126705,TX CLSD KNUCKLE DISLOC W MAN &,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126720,TX CLSD FINGER FX EACH,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126725,TX CLSD FINGER FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126750,TX FINGER FX EACH,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126755,TX finger Fx incl int fixation,450,2018-07-01 00:00:00,3667.7,Northern_Montana_Health_Care
9126765,"TX OPEN FINGER FRACTURE, EA",450,2018-07-01 00:00:00,5273.8,Northern_Montana_Health_Care
9126770,TX CLSD FINGER DISLOCATION,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9126775,Treat finger dislocation,450,2018-07-01 00:00:00,678.1,Northern_Montana_Health_Care
9127200,TX COCCYX FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127252,CLOSE HIP REDUCTION W/ANESTH,450,2018-07-01 00:00:00,860.7,Northern_Montana_Health_Care
9127265,TX CLOSED REDUCTION DISLOC HIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127266,TX Hip Dislocation,450,2019-07-01 00:00:00,1970,Northern_Montana_Health_Care
9127520,TX CLSD PATELLAR FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127530,TX CLSD KNEE FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127532,TX CLSD KNEE FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127550,TX CLSD KNEE DISLOCATION,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127552,TX CLSD KNEE DISLOC W ANESTH,450,2018-07-01 00:00:00,3275.5,Northern_Montana_Health_Care
9127560,TX REDUCE DISLOC OF PATELLA,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127562,TX CLSD KNEECAP DISLOC W ANEST,450,2018-07-01 00:00:00,3275.5,Northern_Montana_Health_Care
9127750,TX CLSD TIBIA/FIBULA FX SHAFT,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127752,TREATMENT OF TIBIA FRACTURE,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127760,TX CLOSED ANKLE FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127762,TX CLSD ANKLE FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127780,TX CLSD FIBULA FRACTURE,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127781,TX CLSD FIBULA FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127786,TX CLSD DIS-FIBULAR FX LAT M,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127788,TX CLSD ANKLE W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127808,TX OF ANKLE FRACTURE,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127816,TREATMENT OF ANKLE FRACTURE,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127840,TX CLSD ANKLE DISLOCATION,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9127842,TX CLSD ANKLE DISLOC W/ANESTH,450,2018-07-01 00:00:00,2343.6,Northern_Montana_Health_Care
9128400,TX CLSD CALCANEUS FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128405,CLOSED TX CALCANEAL FX W/REDUC,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128430,CLOSED TX TALUS FX NO MANIPULA,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128435,CLOSED TX TALUS FX W/MANIPULAT,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128450,CLOSED TX CUBOID FX NO MANIPUL,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128455,"TREAT MIDFOOT FX, EACH",450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128470,TX METATARSAL FX EACH,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128475,TX CLSD METATARSAL FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128490,TX GREAT TOE FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128495,TX CLSD FX GREAT TOE W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128505,OPEN TX GREAT TOE FRACTURE,450,2018-07-01 00:00:00,8651.1,Northern_Montana_Health_Care
9128510,TX CLSD TOE FX,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128515,TX CLSD TOE FX W MANIP,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9128630,TX TOE DISLOC MTP JT WO ANESTH,450,2018-07-01 00:00:00,255.5,Northern_Montana_Health_Care
9128660,TX REDUCE DISLOC OF FINGER,450,2018-07-01 00:00:00,393.7,Northern_Montana_Health_Care
9129055,APPLY SHOULDER SPICA CAST,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129065,APPLY LONG ARM CAST,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129075,APPLY SHORT ARM CAST,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129085,APPLY HAND/WRIST CAST,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129105,APPLY LONG ARM SPLINT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129125,APPLY SHORT ARM SPLINT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129126,APPLY FOREARM SPLINT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129130,APPLY FINGER SPLINT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129240,STRAPPING SHOULDER,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129260,STRAPPING ELBOW/WRIST,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129280,STRAPPING HAND/FINGER,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129305,APPLY HIP SPICA CAST - ONE LEG,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129345,APPLY LONG LEG CAST,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129355,APPLY LONG LEG CAST WALKER,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129405,APPLY SHORT LEG CAST,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129425,APPLY SHORT LEG CAST WALKER,450,2018-07-01 00:00:00,506.5,Northern_Montana_Health_Care
9129505,APPLY LONG LEG SPLINT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129515,APPLY SHORT LEG SPLINT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129530,STRAPPING KNEE,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129540,STRAPPING ANKLE/FOOT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129550,STRAPPING TOES,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9129580,APPLY STRAPPING UNNA BOOT,450,2018-07-01 00:00:00,247.5,Northern_Montana_Health_Care
9130300,REMOVE INTRANASAL FOREIGN BODY,450,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
9130901,TX NASAL HEMORRHAGE SIMPLE,450,2018-07-01 00:00:00,280.9,Northern_Montana_Health_Care
9130903,CNTRL NASAL HEMORR ANTERIO COM,450,2018-07-01 00:00:00,280.9,Northern_Montana_Health_Care
9130905,POSTERIOR NASAL HEMORRHAGE,450,2018-07-01 00:00:00,280.9,Northern_Montana_Health_Care
9130906,CNTRL NASAL HEMORR POSTERIER,450,2018-07-01 00:00:00,280.9,Northern_Montana_Health_Care
9132020,TUBE THORACOSTOMY W/ WATER SEA,450,2018-07-01 00:00:00,734.8,Northern_Montana_Health_Care
9132551,CHEST TUBE INSERTION,450,2018-07-01 00:00:00,577.4,Northern_Montana_Health_Care
9132754,URINE COLLECTION DOT BY ER,990,2016-07-01 00:00:00,102.6,Northern_Montana_Health_Care
9133010,PERIOARDIOCENTESIS,450,2018-07-01 00:00:00,734.8,Northern_Montana_Health_Care
9136410,VENIPUNCTURE COMPLEX NON-ROUT,450,2018-07-01 00:00:00,45.8,Northern_Montana_Health_Care
9136430,ER Massive blood transfusion,450,2018-07-01 00:00:00,1034.5,Northern_Montana_Health_Care
9136556,INSERT OF SUBCLAVIAN CATHETER,450,2018-07-01 00:00:00,1880.4,Northern_Montana_Health_Care
9136620,"INSERTION CATHETER, ARTERY",450,2018-07-01 00:00:00,112.3,Northern_Montana_Health_Care
9136680,PLACEMENT INTRAOSSEOUS CATH,450,2018-07-01 00:00:00,274.9,Northern_Montana_Health_Care
9140005,LEGAL SPECIMEN,990,2016-07-01 00:00:00,109,Northern_Montana_Health_Care
9141017,I&D OF MOUTH LESION,450,2018-07-01 00:00:00,2595.2,Northern_Montana_Health_Care
9141800,DRAINAGE OF ABSCESS,450,2018-07-01 00:00:00,346.1,Northern_Montana_Health_Care
9142700,I&D PERITONSILLAR ABSCESS,450,2018-07-01 00:00:00,349.1,Northern_Montana_Health_Care
9142809,REMOVE FOREIGN BODY PHARYNX,450,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
9142820,Repair tongue laceration,450,2018-07-01 00:00:00,433.1,Northern_Montana_Health_Care
9143215,ESOPHAGOSCOPY W/ REMOVAL FB,450,2018-07-01 00:00:00,1842.9,Northern_Montana_Health_Care
9143760,CHANGE GASTROSTOMY TUBE,761,2016-07-01 00:00:00,186.4,Northern_Montana_Health_Care
9143761,Reposition gastrostomy tube,450,2018-07-01 00:00:00,1197.2,Northern_Montana_Health_Care
9145330,Sigmoidoscopy incl specimen(s),450,2018-07-01 00:00:00,863.7,Northern_Montana_Health_Care
9145915,FECAL IMPACT REMOVE,450,2018-07-01 00:00:00,772.8,Northern_Montana_Health_Care
9146040,I&D RECTAL ABSCESS,450,2018-07-01 00:00:00,4130.9,Northern_Montana_Health_Care
9146050,I&D PERIANAL ABSCESS SUPERFCL,450,2018-07-01 00:00:00,757.2,Northern_Montana_Health_Care
9146083,INCISION EXTERNAL HEMORRHOID,450,2018-07-01 00:00:00,801.3,Northern_Montana_Health_Care
9146221,LIGATION OF HEMORRHOID(S),450,2018-07-01 00:00:00,801.3,Northern_Montana_Health_Care
9146600,DX ANOSCOPY,450,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
9149006,TREATMENT ROOM - IP,761,2018-07-01 00:00:00,603.8,Northern_Montana_Health_Care
9149050,ELECTIVE CARDIOVERSION,450,2018-07-01 00:00:00,1256.6,Northern_Montana_Health_Care
9149452,Replace G-J Tube Perc,450,2018-07-01 00:00:00,775,Northern_Montana_Health_Care
9150004,LEVEL I EMERGENCY ROOM,450,2018-07-01 00:00:00,221.8,Northern_Montana_Health_Care
9150004.25,LEVEL I ER 25,450,2018-07-01 00:00:00,221.8,Northern_Montana_Health_Care
9150103,LEVEL II EMERGENCY ROOM,450,2018-07-01 00:00:00,374.3,Northern_Montana_Health_Care
9150103.25,LEVEL II ER 25,450,2018-07-01 00:00:00,374.3,Northern_Montana_Health_Care
9150202,LEVEL III EMERGENCY ROOM,450,2018-07-01 00:00:00,623.1,Northern_Montana_Health_Care
9150202.25,LEVEL III ER 25,450,2018-07-01 00:00:00,623.1,Northern_Montana_Health_Care
9150301,LEVEL IV EMERGENCY ROOM,450,2018-07-01 00:00:00,968.6,Northern_Montana_Health_Care
9150301.25,LEVEL IV ER 25,450,2018-07-01 00:00:00,968.6,Northern_Montana_Health_Care
9150400,LEVEL V EMERGENCY ROOM,450,2018-07-01 00:00:00,1383,Northern_Montana_Health_Care
9150400.25,LEVEL V ER 25,450,2018-07-01 00:00:00,1383,Northern_Montana_Health_Care
9150425,CRITICAL LEVEL ER <75 MIN,450,2018-07-01 00:00:00,1936,Northern_Montana_Health_Care
9150425.25,CRITICAL LEVEL 1ST HR .25,450,2018-07-01 00:00:00,1936,Northern_Montana_Health_Care
9150430,CRITICAL CARE ER ADD'L 30 MIN,450,2018-07-01 00:00:00,968.6,Northern_Montana_Health_Care
9150500,LEVEL I TRAUMA ACTIVATION,684,2016-07-01 00:00:00,2885,Northern_Montana_Health_Care
9150510,LEVEL II TRAUMA ACTIVATION,682,2016-07-01 00:00:00,1436.1,Northern_Montana_Health_Care
9150600,Trauma Team standby (Level II),684,2016-07-01 00:00:00,1442.3,Northern_Montana_Health_Care
9151700,BLADDER IRRIGATION/LAVAGE,450,2018-07-01 00:00:00,265.9,Northern_Montana_Health_Care
9151701,"CATH, INSERT STRAIGHT",450,2018-07-01 00:00:00,97,Northern_Montana_Health_Care
9151798,BLADDER SCAN,450,2018-07-01 00:00:00,54.2,Northern_Montana_Health_Care
9153000,INJ: MEDS (RCR pt only),761,2016-07-01 00:00:00,73.4,Northern_Montana_Health_Care
9153001,INJ: MEDS (ER Pt only),450,2018-07-01 00:00:00,86,Northern_Montana_Health_Care
9153002,INJ: TETANUS,450,2018-07-01 00:00:00,86,Northern_Montana_Health_Care
9153003,INJ: VACCINE/TOXOID,450,2018-07-01 00:00:00,86,Northern_Montana_Health_Care
9153006,"INJ: TPA, AGGRASTAT",450,2018-07-01 00:00:00,492,Northern_Montana_Health_Care
9153007,INJ: IV PUSH MEDS,450,2018-07-01 00:00:00,175,Northern_Montana_Health_Care
9153008,IV HYDRATION - ER 1ST HR,450,2018-07-01 00:00:00,442.2,Northern_Montana_Health_Care
9153013,IV HYDRATION - ER ADD'L HR,450,2018-07-01 00:00:00,220.1,Northern_Montana_Health_Care
9153015,IV THERAPY - ER 1ST HR,450,2018-07-01 00:00:00,442.2,Northern_Montana_Health_Care
9153016,IV THERAPY ER - EA ADD'L HR,450,2018-07-01 00:00:00,220.1,Northern_Montana_Health_Care
9153020,ER BLOOD TRANSFUSION 1HR,391,2016-07-01 00:00:00,413.3,Northern_Montana_Health_Care
9153021,ER BLOOD TRANSFUSION 2HRS,391,2016-07-01 00:00:00,550.9,Northern_Montana_Health_Care
9153022,ER BLOOD TRANSFUSION 3HRS,391,2016-07-01 00:00:00,687.4,Northern_Montana_Health_Care
9153023,ER BLOOD TRANSFUSION 4HRS,391,2016-07-01 00:00:00,824.9,Northern_Montana_Health_Care
9153024,ER BLOOD TRANSFUSION 5HRS,391,2016-07-01 00:00:00,962.3,Northern_Montana_Health_Care
9153025,ER BLOOD TRANSFUSION 6HRS,391,2016-07-01 00:00:00,1099.8,Northern_Montana_Health_Care
9154450,PREPUTIAL STRETCHING,450,2018-07-01 00:00:00,386,Northern_Montana_Health_Care
9154700,Drainage of Scrotum,450,2018-07-01 00:00:00,2279.6,Northern_Montana_Health_Care
9156080,Exp/Treat Finger joint,450,2018-07-01 00:00:00,1955.2,Northern_Montana_Health_Care
9156405,I&D VULVA/PERINEUM ABSCESS,450,2018-07-01 00:00:00,544.5,Northern_Montana_Health_Care
9156420,I&D GLAND ABSCESS,450,2018-07-01 00:00:00,544.5,Northern_Montana_Health_Care
9158301,REMOVAL INTRAUTERINE DEVICE,450,2018-07-01 00:00:00,188.7,Northern_Montana_Health_Care
9158325,Drainage of Hydrocele,450,2018-07-01 00:00:00,45,Northern_Montana_Health_Care
9162270,"SPINAL PUNCTURE, LUMBAR DIAG",450,2018-07-01 00:00:00,518.5,Northern_Montana_Health_Care
9162273,EPIDURAL BLOOD PATCH,450,2018-07-01 00:00:00,1017,Northern_Montana_Health_Care
9163001,CONSCIOUS SEDATION,450,2018-07-01 00:00:00,161.3,Northern_Montana_Health_Care
9163002,CPR/EMERGENT CARDIOVERSION,450,2018-07-01 00:00:00,562.1,Northern_Montana_Health_Care
9163003,GASTRIC LAVAGE-POISON INGEST,450,2018-07-01 00:00:00,326.4,Northern_Montana_Health_Care
9163004,"INTUBATION, EMERGENT",450,2018-07-01 00:00:00,562.1,Northern_Montana_Health_Care
9163006,LUMBAR PUNCTURE,450,2018-07-01 00:00:00,518.5,Northern_Montana_Health_Care
9163007,"PACEMAKER, TEMPORARY EXTERNAL",450,2018-07-01 00:00:00,562.1,Northern_Montana_Health_Care
9163008,PARACENTESIS-ER,450,2018-07-01 00:00:00,734.8,Northern_Montana_Health_Care
9163009,THORACENTESIS,450,2018-07-01 00:00:00,734.8,Northern_Montana_Health_Care
9163010,THORACENTESIS W/CHEST TUBE,450,2018-07-01 00:00:00,734.8,Northern_Montana_Health_Care
9163030,NERVE BLOCK DIAG/THERAP PERIPH,450,2018-07-01 00:00:00,356.7,Northern_Montana_Health_Care
9163035,Explore wound abdomen,450,2018-07-01 00:00:00,2352.7,Northern_Montana_Health_Care
9163100,"CATH, INDWELLING",450,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
9163101,"CATH, URTEHRAL COMPLICATED",450,2018-07-01 00:00:00,265.9,Northern_Montana_Health_Care
9163102,ABG DRAW,450,2018-07-01 00:00:00,142.1,Northern_Montana_Health_Care
9163103,NASOGASTRIC TUBE,450,2018-07-01 00:00:00,326.4,Northern_Montana_Health_Care
9163104,IRRIG IMPL VEN ACCESS DEVICE,450,2018-07-01 00:00:00,135.8,Northern_Montana_Health_Care
9164400,"INJ,ANES AGENT,TRIGEMINALNERVE",450,2018-07-01 00:00:00,314,Northern_Montana_Health_Care
9165205,REMOVE CONJUNCTIVAL FRGN BODY,450,2018-07-01 00:00:00,283.7,Northern_Montana_Health_Care
9165210,REMOVE FOREIGN BODY CONJ EMBED,450,2018-07-01 00:00:00,283.7,Northern_Montana_Health_Care
9165220,REMOVE CORNEAL FOREIGN BODY WO,450,2018-07-01 00:00:00,283.7,Northern_Montana_Health_Care
9165222,REMOVE FB EXT EYE CORNEAL W LA,450,2018-07-01 00:00:00,283.7,Northern_Montana_Health_Care
9168200,SUBCONJUNCTIVAL INJECTION,450,2018-07-01 00:00:00,110.4,Northern_Montana_Health_Care
9169000,DRAIN EXT EAR ABCESS/HEMATOMA,450,2018-07-01 00:00:00,346.1,Northern_Montana_Health_Care
9169020,DRAIN EXT AUDITORY CANAL ABSC,450,2018-07-01 00:00:00,346.1,Northern_Montana_Health_Care
9169200,REMOVE FB EXT EAR CANAL,450,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
9169210,Remove impacted cerumen w/inst,450,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
9169220,Removal impacted cerumen-irrig,450,2018-07-01 00:00:00,89.7,Northern_Montana_Health_Care
9170001,Repair forearm tendon muscle,450,2018-07-01 00:00:00,3915.5,Northern_Montana_Health_Care
9190472,"Immunization Admin, Ea Additio",450,2018-07-01 00:00:00,34,Northern_Montana_Health_Care
9190775,INJ: THER/PROPH/DIAG ADD-ON-ER,450,2018-07-01 00:00:00,86,Northern_Montana_Health_Care
9190776,INJ: IV PUSH NEW DRUG ADDON-ER,450,2018-07-01 00:00:00,121.3,Northern_Montana_Health_Care
9196367,IV INF SEQ 1ST HR - ER,450,2018-07-01 00:00:00,84.1,Northern_Montana_Health_Care
9196368,IV INF CONCURRENT 1ST HR -ER,450,2018-07-01 00:00:00,220.1,Northern_Montana_Health_Care
9196523,IRRIG DRUG DELIVERY DEVICE,761,2016-07-01 00:00:00,116.1,Northern_Montana_Health_Care
9199143,Moderate consc sed<5years,450,2018-07-01 00:00:00,396.4,Northern_Montana_Health_Care
9256009,Paternity,999,2017-07-01 00:00:00,20,Northern_Montana_Health_Care
9320009,HOSPICE SPEECH PATHOLOGY VISIT,441,2016-07-01 00:00:00,289.1,Northern_Montana_Health_Care
