Department,Description,HCPCS Code,Gross Price,Minimum,Maximum,BCBS Traditional,BCBS HealthLink,Allegiance,Montana Health Co-op,Pacific Source,Three Rivers Provider Network,Health Info Net/ First Choice Health,Interwest PPO Network,interwest Traditional Network,hospital
LABORATORY,"EBV-VCA AB, IGM -  Q",86665,29.0,26.1,29.0,29.0,27.26,28.42,27.26,28.42,26.1,28.71,28.71,29.0,Roosevelt_Medical_Center
LABORATORY,TICK-BORNE DISEASE SEROL PANEL 5 OF 6,86668,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,"HERPES SIMPLEX I & II, IGG 1 OF 2",86695,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,"HERPES SIMPLEX I & II, IGG 2 OF 2",86696,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,HIV,86703,75.0,67.5,75.0,75.0,70.5,73.5,70.5,73.5,67.5,74.25,74.25,75.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A, B, C 4 OF 6 -  Q",86704,20.0,18.0,20.0,20.0,18.8,19.6,18.8,19.6,18.0,19.8,19.8,20.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS CHRONIC PANEL 2 OF 5 -  Q,86704,20.0,18.0,20.0,20.0,18.8,19.6,18.8,19.6,18.0,19.8,19.8,20.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B CORE AB -  Q,86704,20.0,18.0,20.0,20.0,18.8,19.6,18.8,19.6,18.0,19.8,19.8,20.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B CORE IGM AB -  Q,86705,16.0,14.4,16.0,16.0,15.04,15.68,15.04,15.68,14.4,15.84,15.84,16.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS CHRONIC PANEL 3 OF 5 -  Q,86705,16.0,14.4,16.0,16.0,15.04,15.68,15.04,15.68,14.4,15.84,15.84,16.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B ANTIBODY STATE,86706,38.0,34.2,38.0,38.0,35.72,37.24,35.72,37.24,34.2,37.62,37.62,38.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B SURFACE AB QUALITATIVE-  Q,86706,61.0,54.9,61.0,61.0,57.34,59.78,57.34,59.78,54.9,60.39,60.39,61.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A, B, C 5 OF 6 -  Q",86708,39.0,35.1,39.0,39.0,36.66,38.22,36.66,38.22,35.1,38.61,38.61,39.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS A AB TOTAL -  Q,86708,78.0,70.2,78.0,78.0,73.32,76.44,73.32,76.44,70.2,77.22,77.22,78.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A, B, C 6 OF 6 -  Q",86709,44.0,39.6,44.0,44.0,41.36,43.12,41.36,43.12,39.6,43.56,43.56,44.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A, AB, IGM -  Q",86709,44.0,39.6,44.0,44.0,41.36,43.12,41.36,43.12,39.6,43.56,43.56,44.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A ANTIBODY, IGM STATE",86709,44.0,39.6,44.0,44.0,41.36,43.12,41.36,43.12,39.6,43.56,43.56,44.0,Roosevelt_Medical_Center
LABORATORY,MUMPS IGG AB STATE,86735,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,MYCOP PNEU AB -  Q,86738,20.5,18.45,20.5,20.5,19.27,20.09,19.27,20.09,18.45,20.295,20.295,20.5,Roosevelt_Medical_Center
LABORATORY,"PARVOVIRUS AB, IGG & IGM STATE",86747,38.0,34.2,38.0,38.0,35.72,37.24,35.72,37.24,34.2,37.62,37.62,38.0,Roosevelt_Medical_Center
LABORATORY,RICKITTSIAL AB PANEL 2 OF 2 -  Q,86757,315.0,283.5,315.0,315.0,296.1,308.7,296.1,308.7,283.5,311.85,311.85,315.0,Roosevelt_Medical_Center
LABORATORY,"ROCKY MOUNTAIN SPOTTED FEVER, IGG STATE",86757,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,TICK-BORNE DISEASE SEROL PANEL 1 OF 6,86757,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,RUBELLA IGG AB STATE,86762,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,RUBEOLA IGG AB STATE,86765,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,MEASLES AB IGG -  Q,86765,79.0,71.10000000000001,79.0,79.0,74.26,77.42,74.26,77.42,71.1,78.21,78.21,79.0,Roosevelt_Medical_Center
LABORATORY,FTA.-ABS -  Q,86780,57.5,51.75,57.5,57.5,54.05,56.35,54.05,56.35,51.75,56.925,56.925,57.5,Roosevelt_Medical_Center
LABORATORY,VARICELLA ZOSTER IGG AB STATE,86787,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,VARICELLA ZOSTER IGG AB -  Q,86787,60.0,54.0,60.0,60.0,56.4,58.8,56.4,58.8,54.0,59.4,59.4,60.0,Roosevelt_Medical_Center
LABORATORY,WEST NILE IGM STATE,86788,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,WEST NILE IGM -  Q,86788,82.0,73.8,82.0,82.0,77.08,80.36,77.08,80.36,73.8,81.18,81.18,82.0,Roosevelt_Medical_Center
LABORATORY,COLORADO TICK FEVER IGG,86790,38.0,34.2,38.0,38.0,35.72,37.24,35.72,37.24,34.2,37.62,37.62,38.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS E, IGG -  Q",86790,60.0,54.0,60.0,60.0,56.4,58.8,56.4,58.8,54.0,59.4,59.4,60.0,Roosevelt_Medical_Center
LABORATORY,TICK-BORNE DISEASE SEROL PANEL 4 OF 6,86790,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,"HANTA VIRUS AB, IGG & IGM STATE",86790,133.0,119.7,133.0,133.0,125.02,130.34,125.02,130.34,119.7,131.67,131.67,133.0,Roosevelt_Medical_Center
LABORATORY,THYROGLOBULIN/THYROID PEROXIDASE AB PANEL 1 OF 2 -  Q,86376,63.0,56.7,63.0,63.0,59.22,61.74,59.22,61.74,56.7,62.37,62.37,63.0,Roosevelt_Medical_Center
LABORATORY,THYROGLOBULIN/THYROID PEROXIDASE AB PANEL 2 OF 2 -  Q,86800,63.0,56.7,63.0,63.0,59.22,61.74,59.22,61.74,56.7,62.37,62.37,63.0,Roosevelt_Medical_Center
LABORATORY,THYROGLOBULIN PANEL 2 OF 2 -  Q,86800,45.0,40.5,45.0,45.0,42.3,44.1,42.3,44.1,40.5,44.55,44.55,45.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS C AB -  Q,86803,30.0,27.0,30.0,30.0,28.2,29.4,28.2,29.4,27.0,29.7,29.7,30.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS C AB STATE,86803,50.0,45.0,50.0,50.0,47.0,49.0,47.0,49.0,45.0,49.5,49.5,50.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A, B, C 3 OF 6 -  Q",86803,30.0,27.0,30.0,30.0,28.2,29.4,28.2,29.4,27.0,29.7,29.7,30.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS CHRONIC PANEL 4 OF 5 -  Q,86803,30.0,27.0,30.0,30.0,28.2,29.4,28.2,29.4,27.0,29.7,29.7,30.0,Roosevelt_Medical_Center
LABORATORY,HLA B27 -  Q,86812,39.0,35.1,39.0,39.0,36.66,38.22,36.66,38.22,35.1,38.61,38.61,39.0,Roosevelt_Medical_Center
LABORATORY,HLA B27 -  Q,86812,130.0,117.0,130.0,130.0,122.2,127.4,122.2,127.4,117.0,128.7,128.7,130.0,Roosevelt_Medical_Center
LABORATORY,ENTERIC PANEL 1 OF 3 STATE,87045,23.0,20.7,23.0,23.0,21.62,22.54,21.62,22.54,20.7,22.77,22.77,23.0,Roosevelt_Medical_Center
LABORATORY,ENTERIC PANEL 2 OF 3 STATE,87046,45.0,40.5,45.0,45.0,42.3,44.1,42.3,44.1,40.5,44.55,44.55,45.0,Roosevelt_Medical_Center
LABORATORY,GRAM STAIN G.C,87205,64.0,57.6,64.0,64.0,60.16,62.72,60.16,62.72,57.6,63.36,63.36,64.0,Roosevelt_Medical_Center
LABORATORY,GRAM STAIN,87205,64.0,57.6,64.0,64.0,60.16,62.72,60.16,62.72,57.6,63.36,63.36,64.0,Roosevelt_Medical_Center
LABORATORY,AFB-STAIN,87206,23.0,20.7,23.0,23.0,21.62,22.54,21.62,22.54,20.7,22.77,22.77,23.0,Roosevelt_Medical_Center
LABORATORY,O & P TRICHROME 2 OF 2 STATE,87209,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,WET MOUNT,87210,57.0,51.300000000000004,57.0,57.0,53.58,55.86,53.58,55.86,51.3,56.43,56.43,57.0,Roosevelt_Medical_Center
LABORATORY,KOH PREP,87210,55.0,49.5,55.0,55.0,51.7,53.9,51.7,53.9,49.5,54.45,54.45,55.0,Roosevelt_Medical_Center
LABORATORY,KOH PREP (SKIN AND NAILS),87220,100.0,90.0,100.0,100.0,94.0,98.0,94.0,98.0,90.0,99.0,99.0,100.0,Roosevelt_Medical_Center
LABORATORY,INFLUENZAE B - ANTIGEN,87275,37.0,33.300000000000004,37.0,37.0,34.78,36.26,34.78,36.26,33.3,36.63,36.63,37.0,Roosevelt_Medical_Center
LABORATORY,"INFLUENZAE PANEL, A ANTIGEN",87276,37.0,33.300000000000004,37.0,37.0,34.78,36.26,34.78,36.26,33.3,36.63,36.63,37.0,Roosevelt_Medical_Center
LABORATORY,C DIFF A & B -  Q,87324,144.0,129.6,144.0,144.0,135.36,141.12,135.36,141.12,129.6,142.56,142.56,144.0,Roosevelt_Medical_Center
LABORATORY,"H. PYLORI AG, STOOL - Q",87338,128.0,115.2,128.0,128.0,120.32,125.44,120.32,125.44,115.2,126.72,126.72,128.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B SURFACE ANTIGEN STATE,87340,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B SURFACE ANTIGEN -  Q,87340,17.0,15.3,17.0,17.0,15.98,16.66,15.98,16.66,15.3,16.83,16.83,17.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS A, B, C 2 OF 6 -  Q",87340,17.0,15.3,17.0,17.0,15.98,16.66,15.98,16.66,15.3,16.83,16.83,17.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS CHRONIC 5 OF 5 -  Q,87340,17.0,15.3,17.0,17.0,15.98,16.66,15.98,16.66,15.3,16.83,16.83,17.0,Roosevelt_Medical_Center
LABORATORY,HIV 1/2 AB STATE,87389,39.0,35.1,39.0,39.0,36.66,38.22,36.66,38.22,35.1,38.61,38.61,39.0,Roosevelt_Medical_Center
LABORATORY,ROTAVIRUS -  Q,87425,42.0,37.800000000000004,42.0,42.0,39.48,41.16,39.48,41.16,37.8,41.58,41.58,42.0,Roosevelt_Medical_Center
LABORATORY,E. COLI TOXIN STATE,87449,38.0,34.2,38.0,38.0,35.72,37.24,35.72,37.24,34.2,37.62,37.62,38.0,Roosevelt_Medical_Center
LABORATORY,ENTERIC PANEL 3 OF 3 STATE,87449,38.0,34.2,38.0,38.0,35.72,37.24,35.72,37.24,34.2,37.62,37.62,38.0,Roosevelt_Medical_Center
LABORATORY,CHLAMYDIA DIRECT DETECTION STATE,87491,53.0,47.7,53.0,53.0,49.82,51.94,49.82,51.94,47.7,52.47,52.47,53.0,Roosevelt_Medical_Center
LABORATORY,CHLAMYDIA/GC DIRECT 1 OF 2 STATE,87491,53.0,47.7,53.0,53.0,49.82,51.94,49.82,51.94,47.7,52.47,52.47,53.0,Roosevelt_Medical_Center
LABORATORY,"C. DIFF, PCR -  Q",87493,144.0,129.6,144.0,144.0,135.36,141.12,135.36,141.12,129.6,142.56,142.56,144.0,Roosevelt_Medical_Center
LABORATORY,"C. DIFF, PCR -  Q",87493,115.0,103.5,115.0,115.0,108.1,112.7,108.1,112.7,103.5,113.85,113.85,115.0,Roosevelt_Medical_Center
LABORATORY,"CMV, DNA, PCR-QUAN -  Q",87497,313.0,281.7,313.0,313.0,294.22,306.74,294.22,306.74,281.7,309.87,309.87,313.0,Roosevelt_Medical_Center
LABORATORY,INFLUENZAE A/B PCR STATE,87502,69.0,62.1,69.0,69.0,64.86,67.62,64.86,67.62,62.1,68.31,68.31,69.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS B RNA, PCR -  Q",87517,431.0,387.90000000000003,431.0,431.0,405.14,422.38,405.14,422.38,387.9,426.69,426.69,431.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS C RNA, PCR -  Q",87522,348.0,313.2,348.0,348.0,327.12,341.04,327.12,341.04,313.2,344.52,344.52,348.0,Roosevelt_Medical_Center
LABORATORY,"HSV 1 AND 2, PCR -  Q",87529,378.0,340.2,378.0,378.0,355.32,370.44,355.32,370.44,340.2,374.22,374.22,378.0,Roosevelt_Medical_Center
LABORATORY,"HSV 1 AND 2, PCR STATE",87529,134.0,120.60000000000001,134.0,134.0,125.96,131.32,125.96,131.32,120.6,132.66,132.66,134.0,Roosevelt_Medical_Center
LABORATORY,HIV-RNA-VIRAL LOAD PCR -  Q,87536,256.0,230.4,256.0,256.0,240.64,250.88,240.64,250.88,230.4,253.44,253.44,256.0,Roosevelt_Medical_Center
LABORATORY,CHLAMYDIA/GC DIRECT 2 OF 2 STATE,87591,53.0,47.7,53.0,53.0,49.82,51.94,49.82,51.94,47.7,52.47,52.47,53.0,Roosevelt_Medical_Center
LABORATORY,NOROVIRUS PCR STATE,87798,134.0,120.60000000000001,134.0,134.0,125.96,131.32,125.96,131.32,120.6,132.66,132.66,134.0,Roosevelt_Medical_Center
LABORATORY,VARICELALA ZOSTER PCR STATE,87798,134.0,120.60000000000001,134.0,134.0,125.96,131.32,125.96,131.32,120.6,132.66,132.66,134.0,Roosevelt_Medical_Center
LABORATORY,"EBV, DNA, PCR-QUAN -  Q",87799,342.0,307.8,342.0,342.0,321.48,335.16,321.48,335.16,307.8,338.58,338.58,342.0,Roosevelt_Medical_Center
LABORATORY,BK VIRUS PCR -  Q,87799,342.0,307.8,342.0,342.0,321.48,335.16,321.48,335.16,307.8,338.58,338.58,342.0,Roosevelt_Medical_Center
LABORATORY,BK VIRUS PCR UA -  Q,87799,463.0,416.7,463.0,463.0,435.22,453.74,435.22,453.74,416.7,458.37,458.37,463.0,Roosevelt_Medical_Center
LABORATORY,PERTUSSIS PCR STATE,87801,134.0,120.60000000000001,134.0,134.0,125.96,131.32,125.96,131.32,120.6,132.66,132.66,134.0,Roosevelt_Medical_Center
LABORATORY,RSV,87807,104.0,93.60000000000001,104.0,104.0,97.76,101.92,97.76,101.92,93.6,102.96,102.96,104.0,Roosevelt_Medical_Center
LABORATORY,STREP SCREEN,87880,97.0,87.3,97.0,97.0,91.18,95.06,91.18,95.06,87.3,96.03,96.03,97.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS C GENOTYPE -  Q,87902,381.0,342.90000000000003,381.0,381.0,358.14,373.38,358.14,373.38,342.9,377.19,377.19,381.0,Roosevelt_Medical_Center
LABORATORY,LEUKEMIA/LYMPHOMA EVAL 1 OF 3 -  Q,88184,382.0,343.8,382.0,382.0,359.08,374.36,359.08,374.36,343.8,378.18,378.18,382.0,Roosevelt_Medical_Center
LABORATORY,LEUKEMIA/LYMPHOMA EVAL 2 OF 3 -  Q,88185,382.0,343.8,382.0,382.0,359.08,374.36,359.08,374.36,343.8,378.18,378.18,382.0,Roosevelt_Medical_Center
LABORATORY,LEUKEMIA/LYMPHOMA EVAL 3 OF 3 -  Q,88189,382.0,343.8,382.0,382.0,359.08,374.36,359.08,374.36,343.8,378.18,378.18,382.0,Roosevelt_Medical_Center
LABORATORY,"WBC + DIFF, SYNOVIAL -  Q",89051,23.0,20.7,23.0,23.0,21.62,22.54,21.62,22.54,20.7,22.77,22.77,23.0,Roosevelt_Medical_Center
LABORATORY,"CELL COUNT, DIFF, BODY FLUID",89051,44.0,39.6,44.0,44.0,41.36,43.12,41.36,43.12,39.6,43.56,43.56,44.0,Roosevelt_Medical_Center
LABORATORY,STOOL WBC,89055,38.0,34.2,38.0,38.0,35.72,37.24,35.72,37.24,34.2,37.62,37.62,38.0,Roosevelt_Medical_Center
LABORATORY,CRYSTAL EXAM -  Q,89060,71.0,63.9,71.0,71.0,66.74,69.58,66.74,69.58,63.9,70.29,70.29,71.0,Roosevelt_Medical_Center
LABORATORY,NASAL SMEAR,89190,41.0,36.9,41.0,41.0,38.54,40.18,38.54,40.18,36.9,40.59,40.59,41.0,Roosevelt_Medical_Center
LABORATORY,ROUTINE VENIPUNCTURE FOR COLLECTION,36415,23.0,20.7,23.0,23.0,21.62,22.54,21.62,22.54,20.7,22.77,22.77,23.0,Roosevelt_Medical_Center
LABORATORY,DRAWING FEE-FINGER & HEEL STICK,36416,23.0,20.7,23.0,23.0,21.62,22.54,21.62,22.54,20.7,22.77,22.77,23.0,Roosevelt_Medical_Center
LABORATORY,ARTERIAL PUNCTURE,36600,109.0,98.10000000000001,109.0,109.0,102.46,106.82,102.46,106.82,98.1,107.91,107.91,109.0,Roosevelt_Medical_Center
LABORATORY,"PHLEBOTOMY, W/BAG",99195,178.0,160.20000000000002,178.0,178.0,167.32,174.44,167.32,174.44,160.2,176.22,176.22,178.0,Roosevelt_Medical_Center
LABORATORY,PSA SCREENING TEST,G0103,32.0,28.8,32.0,32.0,30.08,31.36,30.08,31.36,28.8,31.68,31.68,32.0,Roosevelt_Medical_Center
LABORATORY,VITAMIN E Q,84446,54.0,48.6,54.0,54.0,50.76,52.92,50.76,52.92,48.6,53.46,53.46,54.0,Roosevelt_Medical_Center
LABORATORY,SALICYLATE SIDNEY,80307,154.0,138.6,154.0,154.0,144.76,150.92,144.76,150.92,138.6,152.46,152.46,154.0,Roosevelt_Medical_Center
LABORATORY,"RESPIRATORY VIRUS PANEL, PCR  Q",87632,2047.54,1842.786,2047.54,2047.54,1924.6876,2006.5892,1924.6876,2006.5892,1842.786,2027.0646,2027.0646,2047.54,Roosevelt_Medical_Center
LABORATORY,"CORTISOL, TOTAL",82533,33.0,29.7,33.0,33.0,31.02,32.34,31.02,32.34,29.7,32.67,32.67,33.0,Roosevelt_Medical_Center
LABORATORY,"CORTISOL, TOTAL  Q",82533,97.5,87.75,97.5,97.5,91.65,95.55,91.65,95.55,87.75,96.525,96.525,97.5,Roosevelt_Medical_Center
LABORATORY,HISTAMINE  Q,83088,65.0,58.5,65.0,65.0,61.1,63.7,61.1,63.7,58.5,64.35,64.35,65.0,Roosevelt_Medical_Center
LABORATORY,INSULIN,83525,18.0,16.2,18.0,18.0,16.92,17.64,16.92,17.64,16.2,17.82,17.82,18.0,Roosevelt_Medical_Center
LABORATORY,JAK2 EXONS 12 AND 13  Q,81403,406.0,365.40000000000003,406.0,406.0,381.64,397.88,381.64,397.88,365.4,401.94,401.94,406.0,Roosevelt_Medical_Center
LABORATORY,TROPONIN I,84484,142.0,127.8,142.0,142.0,133.48,139.16,133.48,139.16,127.8,140.58,140.58,142.0,Roosevelt_Medical_Center
LABORATORY,"HEPATITIS B SURFACE AB, QUANTITATIVE - Q",86317,54.0,48.6,54.0,54.0,50.76,52.92,50.76,52.92,48.6,53.46,53.46,54.0,Roosevelt_Medical_Center
LABORATORY,TROPONIN/CK-MB/MYOGLOBIN 3 OF 3,83874,170.0,153.0,170.0,170.0,159.8,166.6,159.8,166.6,153.0,168.3,168.3,170.0,Roosevelt_Medical_Center
LABORATORY,TROPONIN/CK-MB/MYOGLOBIN 2 OF 3,82553,169.0,152.1,169.0,169.0,158.86,165.62,158.86,165.62,152.1,167.31,167.31,169.0,Roosevelt_Medical_Center
LABORATORY,VON WILLEBRAND FACTOR ANTIGEN,85246,140.0,126.0,140.0,140.0,131.6,137.2,131.6,137.2,126.0,138.6,138.6,140.0,Roosevelt_Medical_Center
LABORATORY,FACTOR VIII ACTIVITY,85240,121.0,108.9,121.0,121.0,113.74,118.58,113.74,118.58,108.9,119.79,119.79,121.0,Roosevelt_Medical_Center
LABORATORY,"PTH, INTACT W/O CALCIUM	",83970,81.0,72.9,81.0,81.0,76.14,79.38,76.14,79.38,72.9,80.19,80.19,81.0,Roosevelt_Medical_Center
LABORATORY,CRYPTOSPORIDIUM DETECTION - S,87207,44.0,39.6,44.0,44.0,41.36,43.12,41.36,43.12,39.6,43.56,43.56,44.0,Roosevelt_Medical_Center
LABORATORY,HEPATITIS B CORE IGM AB - S,86705,44.0,39.6,44.0,44.0,41.36,43.12,41.36,43.12,39.6,43.56,43.56,44.0,Roosevelt_Medical_Center
LABORATORY,OXYCODONE CONFIRMATION - Q,80365,84.0,75.60000000000001,84.0,84.0,78.96,82.32,78.96,82.32,75.6,83.16,83.16,84.0,Roosevelt_Medical_Center
LABORATORY,"HERPES SIMPLEX I & II, IGG 2 OF 2",86695,27.0,24.3,27.0,27.0,25.38,26.46,25.38,26.46,24.3,26.73,26.73,27.0,Roosevelt_Medical_Center
LABORATORY,"HERPES SIMPLEX I & II, IGG 1 OF 2",86696,27.0,24.3,27.0,27.0,25.38,26.46,25.38,26.46,24.3,26.73,26.73,27.0,Roosevelt_Medical_Center
LABORATORY,"CALCIUM, 24 HR URINE W/ CREATININE 1 OF 2  -  Q",82340,15.0,13.5,15.0,15.0,14.1,14.7,14.1,14.7,13.5,14.85,14.85,15.0,Roosevelt_Medical_Center
LABORATORY,"CALCIUM, 24 HR URINE W/ CREATININE 2 OF 2  -  Q",82570,15.0,13.5,15.0,15.0,14.1,14.7,14.1,14.7,13.5,14.85,14.85,15.0,Roosevelt_Medical_Center
LABORATORY,METHYLMALONIC ACID - Q,83921,132.0,118.8,132.0,132.0,124.08,129.36,124.08,129.36,118.8,130.68,130.68,132.0,Roosevelt_Medical_Center
LABORATORY,C. DIFF - SIDNEY,87493,190.0,171.0,190.0,190.0,178.6,186.2,178.6,186.2,171.0,188.1,188.1,190.0,Roosevelt_Medical_Center
LABORATORY,RESPIRATORY PATHOGEN PANEL 1 OF 3 - Q,87486,327.0,294.3,327.0,327.0,307.38,320.46,307.38,320.46,294.3,323.73,323.73,327.0,Roosevelt_Medical_Center
LABORATORY,RESPIRATORY PATHOGEN PANEL 2 OF 3 - Q,87581,327.0,294.3,327.0,327.0,307.38,320.46,307.38,320.46,294.3,323.73,323.73,327.0,Roosevelt_Medical_Center
LABORATORY,RESPIRATORY PATHOGEN PANEL 3 OF 3 - Q,87633,327.0,294.3,327.0,327.0,307.38,320.46,307.38,320.46,294.3,323.73,323.73,327.0,Roosevelt_Medical_Center
LABORATORY,ANTI-STREPTOLYSIN AB - Q,86060,45.0,40.5,45.0,45.0,42.3,44.1,42.3,44.1,40.5,44.55,44.55,45.0,Roosevelt_Medical_Center
LABORATORY,MRSA SCREEN,87081,47.0,42.300000000000004,47.0,47.0,44.18,46.06,44.18,46.06,42.3,46.53,46.53,47.0,Roosevelt_Medical_Center
LABORATORY,"SPECIMEN COLLECTION FOR SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS  2 (SARS-COV-2) (CORONAVIRUS DISEASE [COVID-19]), ANY SPECIMEN SOURCE",G2023,70.0,63.0,70.0,70.0,65.8,68.6,65.8,68.6,63.0,69.3,69.3,70.0,Roosevelt_Medical_Center
LABORATORY,PANCREATIC ELASTASE - Q,82656,280.0,252.0,280.0,280.0,263.2,274.4,263.2,274.4,252.0,277.2,277.2,280.0,Roosevelt_Medical_Center
LABORATORY,SALICYLATE  Q,80329,67.0,60.300000000000004,67.0,67.0,62.98,65.66,62.98,65.66,60.3,66.33,66.33,67.0,Roosevelt_Medical_Center
LABORATORY,ACETAMINOPHEN  Q,80329,69.0,62.1,69.0,69.0,64.86,67.62,64.86,67.62,62.1,68.31,68.31,69.0,Roosevelt_Medical_Center
LABORATORY,SEX HORMONE BINDING GLOBULIN  --  Q,84270,30.0,27.0,30.0,30.0,28.2,29.4,28.2,29.4,27.0,29.7,29.7,30.0,Roosevelt_Medical_Center
LABORATORY,"T3, REVERSE -- Q",84482,69.0,62.1,69.0,69.0,64.86,67.62,64.86,67.62,62.1,68.31,68.31,69.0,Roosevelt_Medical_Center
LABORATORY,LIPO PROTEIN (A) --  Q,83695,31.0,27.900000000000002,31.0,31.0,29.14,30.38,29.14,30.38,27.9,30.69,30.69,31.0,Roosevelt_Medical_Center
LABORATORY,"CULTURE, WOUND","87070,91",116.0,104.4,116.0,116.0,109.04,113.68,109.04,113.68,104.4,114.84,114.84,116.0,Roosevelt_Medical_Center
LABORATORY,ETHOSUXIMIDE - Q,80168,26.0,23.400000000000002,26.0,26.0,24.44,25.48,24.44,25.48,23.4,25.74,25.74,26.0,Roosevelt_Medical_Center
LABORATORY,"TISSUE TG AB, IG A - Q",83516,85.0,76.5,85.0,85.0,79.9,83.3,79.9,83.3,76.5,84.15,84.15,85.0,Roosevelt_Medical_Center
LABORATORY,"ALLERGY PANEL, FOOD, IGG, PEDIATRIC - Q",86001,360.0,324.0,360.0,360.0,338.4,352.8,338.4,352.8,324.0,356.4,356.4,360.0,Roosevelt_Medical_Center
LABORATORY,COVID-19 SHIPPING/HANDLING,C9803,70.0,63.0,70.0,70.0,65.8,68.6,65.8,68.6,63.0,69.3,69.3,70.0,Roosevelt_Medical_Center
LABORATORY,"CORONAVIRUS (COVID19), BY AMPLIFIED PROBE TECHNIQUE",87635,156.0,140.4,156.0,156.0,146.64,152.88,146.64,152.88,140.4,154.44,154.44,156.0,Roosevelt_Medical_Center
LABORATORY,"TOTAL PROTEIN, 24HR URINE W/O CREAT",84156,25.0,22.5,25.0,25.0,23.5,24.5,23.5,24.5,22.5,24.75,24.75,25.0,Roosevelt_Medical_Center
LABORATORY,OBSTETIC BLOOD TEST PANEL,80055,,,,,,,,,,,,,Roosevelt_Medical_Center
RADIOLOGY,MANDIBLE < 4 VIEW LIMITED,70100,204.0,183.6,204.0,204.0,191.76,199.92,191.76,199.92,183.6,201.96,201.96,204.0,Roosevelt_Medical_Center
RADIOLOGY,MANDIBLE COMPLETE MIN OF 4 VIEWS,70110,270.0,243.0,270.0,270.0,253.79999999999998,264.6,253.79999999999998,264.6,243.0,267.3,267.3,270.0,Roosevelt_Medical_Center
RADIOLOGY,FACIAL BONES LESS THAN 3 VIEWS,70140,190.0,171.0,190.0,190.0,178.6,186.2,178.6,186.2,171.0,188.1,188.1,190.0,Roosevelt_Medical_Center
RADIOLOGY,FACIAL BONES MINIMUM 3 VIEWS,70150,287.0,258.3,287.0,287.0,269.78,281.26,269.78,281.26,258.3,284.13,284.13,287.0,Roosevelt_Medical_Center
